hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated
Kepler-2000,3757.0,0.48,0.581,0.576,320.588,2023,Transit,Kepler,1045.61699728,1.1553184999999998e+30,400723199.99999994,2,solar,M,2025-10-29 17:25:48
Kepler-1898,5702.0,-0.28,0.837,1.125,360.921,2021,Transit,Kepler,1177.16549676,1.6643745e+30,782662500.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-327,3799.0,-0.2,0.591913,0.492,241.987,2014,Transit,Kepler,789.2551197199999,1.1770190005e+30,342284400.0,3,sub-solar,M,2025-10-29 17:25:48
Kepler-1801,5738.0,-0.06,0.936,0.981,839.332,2023,Transit,Kepler,2737.5316779199998,1.861236e+30,682481700.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1371,5361.0,-0.07,0.87,0.83,515.334,2016,Transit,Kepler,1680.7927610399997,1.7299949999999998e+30,577431000.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1274,6179.0,0.11,1.45,2.17,614.648,2016,Transit,Kepler,2004.7113308799999,2.883325e+30,1509669000.0,1,solar,F,2025-10-29 17:25:48
Kepler-428,5150.0,0.09,0.87,0.8,686.284,2014,Transit,Kepler,2238.3564430399997,1.7299949999999998e+30,556560000.0,1,solar,K,2025-10-29 17:25:48
Kepler-1729,3837.0,-0.06,0.544,0.517,576.181,2021,Transit,Kepler,1879.24890236,1.0817440000000001e+30,359676900.0,1,sub-solar,M,2025-10-29 17:25:48
Kepler-538,5534.0,-0.09,0.892,0.8717,155.956,2016,Transit,Kepler,508.65985135999995,1.773742e+30,606441690.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-147,6012.0,0.1,1.145,1.468,1042.02,2014,Transit,Kepler,3398.6107512,2.2768325e+30,1021287600.0,2,solar,F,2025-10-29 17:25:48
Kepler-1619,5852.0,-0.07,1.0,1.0,734.85,2016,Transit,Kepler,2396.757366,1.9885e+30,695700000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-443,4723.0,-0.01,0.738,0.706,802.271,2015,Transit,Kepler,2616.6550027599997,1.4675129999999999e+30,491164200.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-604,5890.0,-0.02,1.02,1.03,1026.49,2016,Transit,Kepler,3347.9587244,2.02827e+30,716571000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-54,3705.0,-0.27,0.51,0.5,271.701,2012,Transit,Kepler,886.16911356,1.014135e+30,347850000.0,3,sub-solar,M,2025-10-29 17:25:48
Kepler-127,6106.0,0.2142,1.248,1.359,352.794,2014,Transit,Kepler,1150.6587986399998,2.4816479999999999e+30,945456300.0,3,solar,F,2025-10-29 17:25:48
Kepler-42,3068.0,-0.33,0.13,0.17,40.0595,2011,Transit,Kepler,130.65646282,2.58505e+29,118269000.00000001,3,sub-solar,M,2025-10-29 17:25:48
Kepler-111,5914.0,0.237,1.118,1.145,657.223,2014,Transit,Kepler,2143.57224788,2.2231430000000003e+30,796576500.0,2,solar,G,2025-10-29 17:25:48
Kepler-388,4498.0,0.0,0.635,0.586,425.0,2014,Transit,Kepler,1386.163,1.2626975e+30,407680200.0,2,sub-solar,K,2025-10-29 17:25:48
Kepler-890,5954.0,0.09,1.09,1.13,1712.12,2016,Transit,Kepler,5584.182107199999,2.167465e+30,786140999.9999999,1,solar,G,2025-10-29 17:25:48
Kepler-1301,5188.0,0.01,0.85,0.81,854.28,2016,Transit,Kepler,2786.2854767999997,1.6902249999999998e+30,563517000.0,1,solar,K,2025-10-29 17:25:48
Kepler-591,5677.0,0.01,0.97,0.94,785.137,2016,Transit,Kepler,2560.7714337199995,1.928845e+30,653958000.0,1,solar,G,2025-10-29 17:25:48
Kepler-879,5456.75,0.05,0.974,1.022,802.672,2024,Transit,Kepler,2617.96288832,1.936799e+30,711005400.0,2,solar,G,2025-10-29 17:25:48
Kepler-1216,5743.0,0.03,0.99,0.98,1258.36,2016,Transit,Kepler,4104.216641599999,1.968615e+30,681786000.0,1,solar,G,2025-10-29 17:25:48
Kepler-149,5381.0,0.3805,1.013,0.953,571.034,2014,Transit,Kepler,1862.4616530399999,2.0143505e+30,663002100.0,3,solar,G,2025-10-29 17:25:48
Kepler-1896,6122.0,-0.1,1.07,0.996,1732.91,2021,Transit,Kepler,5651.9899396,2.127695e+30,692917200.0,1,sub-solar,F,2025-10-29 17:25:48
Kepler-1695,5473.19,-0.0347,0.96,0.987155,791.175,2020,Transit,Kepler,2580.464733,1.90896e+30,686763733.5,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1728,5170.0,0.18,0.891,0.807,651.783,2021,Transit,Kepler,2125.82936148,1.7717535e+30,561429900.0,1,solar,K,2025-10-29 17:25:48
Kepler-653,5665.0,0.23,1.02,1.19,595.634,2016,Transit,Kepler,1942.69602904,2.02827e+30,827883000.0,2,solar,G,2025-10-29 17:25:48
Kepler-1370,6202.0,0.05,1.19,1.29,1004.1,2016,Transit,Kepler,3274.9323959999997,2.366315e+30,897453000.0,2,solar,F,2025-10-29 17:25:48
Kepler-714,5995.0,0.04,1.09,1.12,2083.37,2016,Transit,Kepler,6795.036257199999,2.167465e+30,779184000.0000001,1,solar,G,2025-10-29 17:25:48
PH1,6407.0,0.21,1.528,1.734,1033.16,2012,Transit,Kepler,3369.7133296,3.038428e+30,1206343800.0,1,solar,F,2025-10-29 17:25:48
KOI-1599,5833.0,0.06,1.02,0.972,1131.64,2019,Transit,Kepler,3690.9117584,2.02827e+30,676220400.0,2,solar,G,2025-10-29 17:25:48
Kepler-1458,5653.0,0.02,0.96,0.94,544.45,2016,Transit,Kepler,1775.7563420000001,1.90896e+30,653958000.0,1,solar,G,2025-10-29 17:25:48
Kepler-510,5746.0,-0.35,0.91,1.41,386.177,2016,Transit,Kepler,1259.53945612,1.8095350000000002e+30,980937000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-481,5802.0,0.03,1.01,1.09,813.724,2016,Transit,Kepler,2654.00964944,2.008385e+30,758313000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1419,5796.0,0.04,1.01,1.01,1498.58,2016,Transit,Kepler,4887.7085848,2.008385e+30,702657000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1112,6496.0,0.04,1.34,1.54,1671.28,2016,Transit,Kepler,5450.9799968,2.6645900000000003e+30,1071378000.0,1,solar,F,2025-10-29 17:25:48
Kepler-345,4504.0,0.1905,0.61,0.623,260.0,2014,Transit,Kepler,848.0056,1.212985e+30,433421100.0,2,solar,K,2025-10-29 17:25:48
KOI-142,5466.0,0.27,0.99,0.897,376.863,2013,Transit Timing Variations,Kepler,1229.16128628,1.968615e+30,624042900.0,2,solar,G,2025-10-29 17:25:48
Kepler-1317,5144.0,-0.01,0.83,0.79,728.303,2016,Transit,Kepler,2375.40393268,1.6504549999999998e+30,549603000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1477,5100.0,-0.06,0.81,0.78,680.828,2016,Transit,Kepler,2220.56137168,1.610685e+30,542646000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-372,6509.0,-0.13,1.202,1.137,1493.95,2014,Transit,Kepler,4872.607562,2.3901769999999997e+30,791010900.0,3,sub-solar,F,2025-10-29 17:25:48
Kepler-1199,5889.0,-0.27,0.94,1.17,563.493,2016,Transit,Kepler,1837.86622908,1.86919e+30,813969000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1673,6014.95,0.228,1.11,1.13166,727.187,2020,Transit,Kepler,2371.76403172,2.207235e+30,787295862.0000001,1,solar,F,2025-10-29 17:25:48
Kepler-1868,4658.0,0.0,0.743,0.686,274.18,2021,Transit,Kepler,894.2545207999999,1.4774554999999999e+30,477250200.00000006,1,sub-solar,K,2025-10-29 17:25:48
Kepler-740,5438.0,0.03,0.91,0.87,1442.02,2016,Transit,Kepler,4703.2347512,1.8095350000000002e+30,605259000.0,1,solar,G,2025-10-29 17:25:48
Kepler-935,4830.0,-0.01,0.78,0.73,471.782,2016,Transit,Kepler,1538.7452999199998,1.55103e+30,507861000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1322,5704.0,-0.3,0.897,0.804,1350.32,2021,Transit,Kepler,4404.149699199999,1.7836845e+30,559342800.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-379,6054.0,0.09,1.125,1.306,731.274,2014,Transit,Kepler,2385.09402744,2.2370625e+30,908584200.0,2,solar,F,2025-10-29 17:25:48
Kepler-15,5515.0,0.36,1.018,0.992,739.412,2011,Transit,Kepler,2411.63660272,2.024293e+30,690134400.0,1,solar,G,2025-10-29 17:25:48
Kepler-62,4925.0,-0.37,0.69,0.64,300.874,2013,Transit,Kepler,981.3186034400001,1.372065e+30,445248000.0,5,sub-solar,K,2025-10-29 17:25:48
Kepler-1211,5705.0,-0.08,0.96,0.94,1826.53,2016,Transit,Kepler,5957.3371867999995,1.90896e+30,653958000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1945,4991.0,0.04,0.767,0.804,623.901,2021,Transit,Kepler,2034.8905455599997,1.5251795e+30,559342800.0,1,solar,K,2025-10-29 17:25:48
Kepler-1161,4253.0,-0.35,0.59,0.57,547.726,2016,Transit,Kepler,1786.44121256,1.173215e+30,396548999.99999994,1,sub-solar,K,2025-10-29 17:25:48
Kepler-192,5479.0,0.357,1.028,1.007,651.674,2014,Transit,Kepler,2125.4738514399996,2.044178e+30,700569899.9999999,3,solar,G,2025-10-29 17:25:48
Kepler-1777,5771.0,0.06,0.984,1.068,619.146,2021,Transit,Kepler,2019.3818277599996,1.956684e+30,743007600.0,1,solar,G,2025-10-29 17:25:48
Kepler-1360,6778.0,0.06,1.51,1.83,1516.27,2016,Transit,Kepler,4945.4055812,3.002635e+30,1273131000.0,1,solar,F,2025-10-29 17:25:48
Kepler-746,5418.0,0.09,0.91,0.93,450.0,2016,Transit,Kepler,1467.702,1.8095350000000002e+30,647001000.0,1,solar,G,2025-10-29 17:25:48
Kepler-78,5058.0,-0.18,0.779,0.7475,124.376,2013,Transit,Kepler,405.65978656,1.5490415e+30,520035750.00000006,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1944,5585.0,0.48,1.064,0.972,1076.48,2021,Transit,Kepler,3511.0041088,2.115764e+30,676220400.0,1,solar,G,2025-10-29 17:25:48
Kepler-347,6088.0,-0.14,0.922,1.005,1298.88,2014,Transit,Kepler,4236.3750528,1.833397e+30,699178499.9999999,3,sub-solar,F,2025-10-29 17:25:48
Kepler-1730,5942.0,-0.04,1.009,1.142,1427.08,2021,Transit,Kepler,4654.5070448,2.0063964999999996e+30,794489399.9999999,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1583,5645.0,-0.07,0.94,0.91,403.933,2016,Transit,Kepler,1317.4517154799998,1.86919e+30,633087000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-786,4838.0,0.09,0.81,0.74,485.318,2016,Transit,Kepler,1582.89377608,1.610685e+30,514818000.0,1,solar,K,2025-10-29 17:25:48
Kepler-306,4954.0,-0.13,0.75,0.719,775.679,2014,Transit,Kepler,2529.92359924,1.491375e+30,500208300.0,4,sub-solar,K,2025-10-29 17:25:48
Kepler-1905,5788.0,0.16,1.038,1.015,1051.53,2021,Transit,Kepler,3429.6281867999996,2.064063e+30,706135499.9999999,1,solar,G,2025-10-29 17:25:48
Kepler-1513,5491.0,0.17,0.943,0.95,349.247,2016,Transit,Kepler,1139.09004532,1.8751554999999998e+30,660915000.0,1,solar,G,2025-10-29 17:25:48
Kepler-230,5588.0,-0.21,0.784,0.817,740.754,2014,Transit,Kepler,2416.01361624,1.558984e+30,568386900.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1091,5851.0,0.0,1.01,1.03,914.299,2016,Transit,Kepler,2982.0410464399997,2.008385e+30,716571000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1839,5926.0,-0.04,1.03,0.939,1136.6,2021,Transit,Kepler,3707.0890959999992,2.048155e+30,653262300.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1713,6477.0,0.1,1.3,1.459,295.293,2021,Transit,Kepler,963.11583708,2.5850500000000003e+30,1015026300.0,1,solar,F,2025-10-29 17:25:48
Kepler-295,5603.0,-0.03,0.89,0.898,1699.19,2014,Transit,Kepler,5542.0101364,1.769765e+30,624738600.0,3,sub-solar,G,2025-10-29 17:25:48
Kepler-694,5700.0,0.0,0.97,0.95,1023.06,2016,Transit,Kepler,3336.7715735999996,1.928845e+30,660915000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1994,5495.0,0.16,0.932,0.961,241.991,2023,Transit,Kepler,789.26816596,1.853282e+30,668567700.0,1,solar,G,2025-10-29 17:25:48
Kepler-1121,6231.0,0.12,1.29,1.59,482.047,2016,Transit,Kepler,1572.22521332,2.5651650000000003e+30,1106163000.0,1,solar,F,2025-10-29 17:25:48
Kepler-466,5927.0,-0.01,1.04,1.05,530.122,2016,Transit,Kepler,1729.0247103199997,2.06804e+30,730485000.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-547,4828.0,0.01,0.78,0.73,378.972,2016,Transit,Kepler,1236.0399163199997,1.55103e+30,507861000.0,1,solar,K,2025-10-29 17:25:48
Kepler-402,6090.0,-0.08,1.072,1.264,625.339,2014,Transit,Kepler,2039.58066884,2.1316720000000002e+30,879364800.0,4,sub-solar,F,2025-10-29 17:25:48
Kepler-1488,5710.0,0.0,1.003,1.524,905.825,2021,Transit,Kepler,2954.402587,1.9944655e+30,1060246800.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-124,4984.0,-0.46,0.706,0.636,420.046,2014,Transit,Kepler,1370.0052317599998,1.403881e+30,442465200.0,3,sub-solar,K,2025-10-29 17:25:48
Kepler-198,5574.0,0.1142,0.995,0.94,495.358,2014,Transit,Kepler,1615.63983848,1.9785575e+30,653958000.0,3,solar,G,2025-10-29 17:25:48
Kepler-446,3359.0,-0.3,0.22,0.24,96.339,2015,Transit,Kepler,314.21542883999996,4.3747e+29,166968000.0,3,sub-solar,M,2025-10-29 17:25:48
Kepler-1549,5324.0,0.02,0.88,0.84,803.052,2016,Transit,Kepler,2619.20228112,1.74988e+30,584388000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1629,5776.0,0.05,1.01,1.01,336.09,2016,Transit,Kepler,1096.1777003999998,2.008385e+30,702657000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1198,5517.0,0.03,0.93,0.9,743.03,2016,Transit,Kepler,2423.4369267999996,1.8493050000000002e+30,626130000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1680,5021.0,-0.07,0.834,0.723259,310.315,2020,Transit,Kepler,1012.1109913999999,1.658409e+30,503171286.3,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1321,4094.0,-0.45,0.54,0.53,769.146,2016,Transit,Kepler,2508.61582776,1.07379e+30,368721000.0,3,sub-solar,K,2025-10-29 17:25:48
Kepler-29,5378.0,-0.44,0.761,0.732,832.532,2011,Transit,Kepler,2715.35306992,1.5132485e+30,509252400.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1486,5965.0,0.06,1.08,1.12,1769.14,2016,Transit,Kepler,5770.1562584,2.14758e+30,779184000.0000001,1,solar,G,2025-10-29 17:25:48
Kepler-1718,5731.0,-0.32,0.846,0.906,375.522,2021,Transit,Kepler,1224.7875343199998,1.682271e+30,630304200.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1086,4350.0,0.06,0.7,0.66,466.084,2016,Transit,Kepler,1520.16093104,1.39195e+30,459162000.0,2,solar,K,2025-10-29 17:25:48
Kepler-1800,5343.0,0.08,1.33,2.506,350.455,2021,Transit,Kepler,1143.0300097999998,2.6447050000000003e+30,1743424199.9999998,1,solar,G,2025-10-29 17:25:48
Kepler-1599,5767.0,0.02,0.99,0.99,1328.2,2016,Transit,Kepler,4332.003992,1.968615e+30,688743000.0,1,solar,G,2025-10-29 17:25:48
Kepler-911,6112.0,0.03,1.34,1.99,556.168,2016,Transit,Kepler,1813.97530208,2.6645900000000003e+30,1384443000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1762,6572.0,0.07,1.298,1.238,1663.74,2021,Transit,Kepler,5426.3878343999995,2.581073e+30,861276600.0,1,solar,F,2025-10-29 17:25:48
Kepler-1679,5501.0,-0.04,0.96,0.873196,909.28,2020,Transit,Kepler,2965.6712767999998,1.90896e+30,607482457.1999999,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1529,5048.0,-0.03,0.81,0.77,661.014,2016,Transit,Kepler,2155.93682184,1.610685e+30,535689000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-98,5539.0,0.18,0.99,1.11,350.315,2014,Transit,Kepler,1142.5733914,1.968615e+30,772227000.0000001,1,solar,G,2025-10-29 17:25:48
Kepler-67,5331.0,-0.2,0.865,0.778,1131.19,2013,Transit,Kepler,3689.4440564,1.7200524999999998e+30,541254600.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-350,6492.3,0.041,1.0,1.25,956.859,2013,Transit,Kepler,3120.85304004,1.9885e+30,869625000.0,3,solar,F,2025-10-29 17:25:48
Kepler-1327,5885.0,-0.03,1.02,1.03,678.069,2016,Transit,Kepler,2211.5627276399996,2.02827e+30,716571000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-677,5723.0,0.06,1.0,0.99,1954.08,2016,Transit,Kepler,6373.349164799999,1.9885e+30,688743000.0,1,solar,G,2025-10-29 17:25:48
Kepler-773,5850.0,0.05,1.04,1.01,547.026,2016,Transit,Kepler,1784.1581205599998,2.06804e+30,702657000.0,1,solar,G,2025-10-29 17:25:48
Kepler-816,5286.0,0.16,0.9,0.85,983.697,2016,Transit,Kepler,3208.3867873199997,1.7896500000000001e+30,591345000.0,1,solar,G,2025-10-29 17:25:48
Kepler-362,5788.0,-0.12,0.904,0.722,1090.51,2014,Transit,Kepler,3556.7637956,1.797604e+30,502295400.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-182,6250.0,0.072,1.114,1.146,1549.09,2014,Transit,Kepler,5052.4499804,2.215189e+30,797272199.9999999,2,solar,F,2025-10-29 17:25:48
Kepler-1303,5771.0,0.04,1.01,1.0,897.783,2016,Transit,Kepler,2928.1731214799997,2.008385e+30,695700000.0,1,solar,G,2025-10-29 17:25:48
Kepler-656,5550.0,0.46,1.05,0.954,890.352,2023,Transit,Kepler,2903.93646912,2.087925e+30,663697800.0,2,solar,G,2025-10-29 17:25:48
Kepler-110,5960.0,-0.1498,0.989,1.149,586.531,2014,Transit,Kepler,1913.0060483599998,1.9666265e+30,799359300.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1016,5821.0,-0.03,0.99,1.0,1402.82,2016,Transit,Kepler,4575.381599199999,1.968615e+30,695700000.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-34,5913.0,-0.07,1.0479,1.1618,1800.82,2011,Transit,Kepler,5873.482479199999,2.08374915e+30,808264260.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1232,5471.0,0.06,0.92,0.89,632.865,2016,Transit,Kepler,2064.1271693999997,1.8294200000000002e+30,619173000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1941,6404.0,-0.06,1.175,1.142,1494.39,2021,Transit,Kepler,4874.0426484,2.3364875000000002e+30,794489399.9999999,1,sub-solar,F,2025-10-29 17:25:48
Kepler-417,5177.0,-0.204,0.9,0.806,973.989,2014,Transit Timing Variations,Kepler,3176.72356284,1.7896500000000001e+30,560734200.0,2,sub-solar,K,2025-10-29 17:25:48
Kepler-1691,6000.0,0.16,1.11,1.13152,1267.67,2020,Transit,Kepler,4134.5817652,2.207235e+30,787198464.0,1,solar,G,2025-10-29 17:25:48
Kepler-940,5769.0,-0.08,0.97,0.96,1260.78,2016,Transit,Kepler,4112.1096167999995,1.928845e+30,667872000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-398,4493.0,0.0528,0.649,0.613,177.355,2014,Transit,Kepler,578.4539738,1.2905365e+30,426464100.0,3,solar,K,2025-10-29 17:25:48
Kepler-180,5731.0,0.03,0.95,1.063,695.65,2014,Transit,Kepler,2268.9042139999997,1.889075e+30,739529100.0,2,solar,G,2025-10-29 17:25:48
Kepler-524,6014.0,0.02,1.09,1.1,1058.24,2016,Transit,Kepler,3451.5132544,2.167465e+30,765270000.0000001,2,solar,F,2025-10-29 17:25:48
Kepler-1316,5884.0,0.03,1.04,1.12,800.871,2016,Transit,Kepler,2612.08881876,2.06804e+30,779184000.0000001,1,solar,G,2025-10-29 17:25:48
Kepler-1916,6246.0,0.07,1.18,1.092,2055.82,2021,Transit,Kepler,6705.1802792,2.34643e+30,759704400.0,1,solar,F,2025-10-29 17:25:48
Kepler-534,5936.0,0.07,1.075,0.965,570.659,2021,Transit,Kepler,1861.2385680399998,2.1376374999999998e+30,671350500.0,2,solar,G,2025-10-29 17:25:48
Kepler-1063,5945.0,0.09,1.09,1.14,343.226,2016,Transit,Kepler,1119.45219256,2.167465e+30,793097999.9999999,1,solar,G,2025-10-29 17:25:48
Kepler-408,6104.0,-0.2,1.08,1.23,88.7832,2014,Transit,Kepler,289.571733792,2.14758e+30,855711000.0,1,sub-solar,F,2025-10-29 17:25:48
Kepler-1311,5616.0,0.04,1.032,1.674,866.331,2021,Transit,Kepler,2825.59053636,2.052132e+30,1164601800.0,3,solar,G,2025-10-29 17:25:48
Kepler-1866,5791.0,0.16,1.03,1.083,976.737,2021,Transit,Kepler,3185.68632972,2.048155e+30,753443100.0,1,solar,G,2025-10-29 17:25:48
Kepler-136,6165.0,0.0002,1.204,1.355,420.818,2014,Transit,Kepler,1372.5231560799998,2.3941539999999999e+30,942673500.0,2,solar,F,2025-10-29 17:25:48
Kepler-283,4351.0,-0.17,0.596,0.566,468.094,2014,Transit,Kepler,1526.7166666399999,1.1851459999999999e+30,393766199.99999994,2,sub-solar,K,2025-10-29 17:25:48
Kepler-1705,6312.0,-0.2,1.139,1.259,1633.49,2021,Transit,Kepler,5327.7256443999995,2.2649015e+30,875886299.9999999,2,sub-solar,F,2025-10-29 17:25:48
Kepler-300,5986.0,0.04,1.07,0.9,1098.45,2014,Transit,Kepler,3582.660582,2.127695e+30,626130000.0,2,solar,G,2025-10-29 17:25:48
Kepler-1392,5479.0,-0.11,0.88,0.85,1117.0,2016,Transit,Kepler,3643.16252,1.74988e+30,591345000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1982,6202.0,0.21,1.213,1.122,558.855,2023,Transit,Kepler,1822.7391138,2.4120505e+30,780575400.0000001,1,solar,F,2025-10-29 17:25:48
Kepler-1859,5887.0,0.16,1.09,1.235,1331.25,2021,Transit,Kepler,4341.95175,2.167465e+30,859189500.0000001,2,solar,G,2025-10-29 17:25:48
Kepler-650,5849.0,0.13,1.08,1.35,884.378,2016,Transit,Kepler,2884.45190968,2.14758e+30,939195000.0000001,1,solar,G,2025-10-29 17:25:48
Kepler-128,6072.0,-0.03,1.184,1.659,396.379,2013,Transit,Kepler,1292.81389124,2.3543839999999998e+30,1154166300.0,2,sub-solar,F,2025-10-29 17:25:48
Kepler-1281,5353.0,-0.04,0.87,0.83,1090.0,2016,Transit,Kepler,3555.1004,1.7299949999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1693,5432.34,0.026,0.95,0.878295,760.065,2020,Transit,Kepler,2478.9976014,1.889075e+30,611029831.5,2,solar,G,2025-10-29 17:25:48
Kepler-1087,5589.0,0.01,0.96,0.94,362.623,2016,Transit,Kepler,1182.71667188,1.90896e+30,653958000.0,1,solar,G,2025-10-29 17:25:48
Kepler-504,3519.0,-0.31,0.33,0.33,99.0688,2016,Transit,Kepler,323.118835328,6.562050000000001e+29,229581000.0,1,sub-solar,M,2025-10-29 17:25:48
Kepler-256,5551.0,0.26,1.037,1.301,1026.43,2014,Transit,Kepler,3347.7630308,2.0620744999999998e+30,905105700.0,4,solar,G,2025-10-29 17:25:48
Kepler-104,5711.0,-0.42,0.818,1.349,400.785,2014,Transit,Kepler,1307.1843246,1.626593e+30,938499300.0,3,sub-solar,G,2025-10-29 17:25:48
Kepler-491,5582.0,0.37,1.04,1.03,630.785,2016,Transit,Kepler,2057.3431245999996,2.06804e+30,716571000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1849,4806.0,-0.1,0.709,0.729,631.884,2021,Transit,Kepler,2060.9275790399997,1.4098465e+30,507165300.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-316,4204.0,-0.23,0.587,0.52,384.938,2014,Transit,Kepler,1255.4983832799999,1.1672494999999999e+30,361764000.0,2,sub-solar,K,2025-10-29 17:25:48
Kepler-533,4758.0,0.01,0.78,0.72,302.955,2016,Transit,Kepler,988.1059097999998,1.55103e+30,500904000.0,1,solar,K,2025-10-29 17:25:48
Kepler-392,5938.0,-0.4362,0.874,1.129,681.428,2014,Transit,Kepler,2222.51830768,1.737949e+30,785445300.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-867,5541.0,-0.02,0.92,0.91,1195.54,2016,Transit,Kepler,3899.3254423999997,1.8294200000000002e+30,633087000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-315,5796.0,-0.27,0.831,1.037,1160.63,2014,Transit,Kepler,3785.4643828000003,1.6524434999999998e+30,721440900.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1543,6561.0,0.07,1.39,1.65,921.784,2016,Transit,Kepler,3006.45382304,2.764015e+30,1147905000.0,1,solar,F,2025-10-29 17:25:48
Kepler-768,5108.0,-0.03,0.82,0.78,784.56,2016,Transit,Kepler,2558.8895135999996,1.6305699999999998e+30,542646000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1470,4961.0,-0.01,0.8,0.76,590.601,2016,Transit,Kepler,1926.28059756,1.5908e+30,528732000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-715,5871.0,0.02,1.04,1.04,1327.44,2016,Transit,Kepler,4329.5252064,2.06804e+30,723528000.0,1,solar,G,2025-10-29 17:25:48
Kepler-626,5813.0,0.01,1.01,1.05,635.643,2016,Transit,Kepler,2073.18778308,2.008385e+30,730485000.0,1,solar,G,2025-10-29 17:25:48
Kepler-94,4781.0,0.34,0.81,0.76,191.904,2014,Transit,Kepler,625.9064102399999,1.610685e+30,528732000.0,1,solar,K,2025-10-29 17:25:48
Kepler-700,5692.0,0.04,0.98,0.96,1491.76,2016,Transit,Kepler,4865.464745599999,1.94873e+30,667872000.0,1,solar,G,2025-10-29 17:25:48
Kepler-472,4996.0,0.16,0.85,0.78,306.602,2016,Transit,Kepler,1000.0008191199998,1.6902249999999998e+30,542646000.0,1,solar,K,2025-10-29 17:25:48
Kepler-1444,5810.0,0.06,1.03,1.05,319.675,2016,Transit,Kepler,1042.639193,2.048155e+30,730485000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1129,5831.0,-0.04,1.0,1.0,1183.88,2016,Transit,Kepler,3861.2956528,1.9885e+30,695700000.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-824,6035.0,0.14,1.15,1.22,1201.4,2016,Transit,Kepler,3918.438184,2.2867749999999999e+30,848754000.0,1,solar,F,2025-10-29 17:25:48
Kepler-47,5636.0,-0.25,0.957,0.936,1025.02,2019,Transit,Kepler,3343.1642312,1.9029945e+30,651175200.0,3,sub-solar,G,2025-10-29 17:25:48
Kepler-325,5752.0,0.02,0.914,1.003,823.242,2014,Transit,Kepler,2685.0531775199997,1.817489e+30,697787099.9999999,3,solar,G,2025-10-29 17:25:48
