pl_name,hostname,disc_facility,discoverymethod,disc_year,st_teff,st_met,st_rotp,st_mass,st_rad,sy_pnum,sy_snum,sy_dist,survey
Kepler-1165 b,Kepler-1165,Kepler,Transit,2016,6080.0,0.05,,1.13,1.18,2,1,1575.2,Kepler
Kepler-255 b,Kepler-255,Kepler,Transit,2014,5573.0,0.3386,,0.867,0.933,3,1,1052.53,Kepler
Kepler-1693 c,Kepler-1693,Kepler,Transit,2021,5553.0,0.16,,0.941,1.098,2,1,760.065,Kepler
Kepler-1423 b,Kepler-1423,Kepler,Transit,2016,4939.0,-0.02,,0.79,0.75,1,1,449.0,Kepler
Kepler-1894 c,Kepler-1894,Kepler,Transit,2023,5772.0,0.0,,0.999,0.901,2,1,935.191,Kepler
Kepler-1669 c,Kepler-1669,Kepler,Transit,2021,4224.0,-0.2,,0.609,0.603,3,1,543.444,Kepler
Kepler-1869 b,Kepler-1869,Kepler,Transit,2021,5808.0,-0.06,,0.987,0.902,2,1,113.025,Kepler
Kepler-884 b,Kepler-884,Kepler,Transit,2016,5715.0,0.05,,1.0,0.94,1,1,476.733,Kepler
Kepler-1831 b,Kepler-1831,Kepler,Transit,2021,6063.0,0.07,,1.117,1.012,1,1,1053.49,Kepler
Kepler-191 c,Kepler-191,Kepler,Transit,2014,5282.0,0.13,,0.857,0.789,3,1,594.464,Kepler
Kepler-1797 b,Kepler-1797,Kepler,Transit,2021,6244.0,-0.2,,1.069,1.009,1,1,1338.49,Kepler
Kepler-1019 b,Kepler-1019,Kepler,Transit,2016,4433.0,0.01,,0.7,0.67,1,1,194.182,Kepler
Kepler-904 b,Kepler-904,Kepler,Transit,2016,6160.0,0.05,,1.16,1.25,1,1,978.125,Kepler
Kepler-1894 b,Kepler-1894,Kepler,Transit,2021,5772.0,0.0,,0.999,0.901,2,1,935.191,Kepler
Kepler-1223 b,Kepler-1223,Kepler,Transit,2016,4870.0,0.04,,0.8,0.75,1,1,459.957,Kepler
Kepler-97 b,Kepler-97,Kepler,Transit,2014,5779.0,-0.2,,0.94,0.98,2,1,400.907,Kepler
Kepler-1909 b,Kepler-1909,Kepler,Transit,2021,4935.0,-0.42,,0.663,0.685,1,1,763.662,Kepler
Kepler-169 f,Kepler-169,Kepler,Transit,2014,4997.0,0.17,,0.825,0.763,5,1,406.529,Kepler
Kepler-905 b,Kepler-905,Kepler,Transit,2016,5461.0,0.09,,0.95,0.86,1,1,529.268,Kepler
Kepler-307 b,Kepler-307,Kepler,Transit,2013,5367.0,0.19,,0.907,0.814,2,1,575.581,Kepler
Kepler-755 c,Kepler-755,Kepler,Transit,2016,5043.0,-0.01,,0.82,0.77,2,2,399.034,Kepler
Kepler-268 b,Kepler-268,Kepler,Transit,2014,6081.0,0.0009,,1.109,1.274,2,1,851.87,Kepler
KOI-55 b,KOI-55,Kepler,Orbital Brightness Modulation,2011,27730.0,-0.106,,0.496,0.203,2,1,1231.02,Kepler
Kepler-558 b,Kepler-558,Kepler,Transit,2016,5242.0,-0.06,,0.85,0.81,1,1,661.876,Kepler
Kepler-1775 b,Kepler-1775,Kepler,Transit,2021,5818.0,0.24,,1.149,1.647,1,1,657.023,Kepler
Kepler-607 c,Kepler-607,Kepler,Transit,2021,5244.0,0.02,,0.808,0.888,2,1,519.122,Kepler
Kepler-730 b,Kepler-730,Kepler,Transit,2016,5620.0,0.21,,1.047,1.411,2,1,1935.04,Kepler
Kepler-907 b,Kepler-907,Kepler,Transit,2016,6106.0,-0.15,,1.08,1.38,1,1,352.0,Kepler
Kepler-318 c,Kepler-318,Kepler,Transit,2014,5746.0,0.332,,1.073,1.189,2,1,489.141,Kepler
Kepler-823 b,Kepler-823,Kepler,Transit,2016,5643.0,0.06,,0.98,0.96,1,1,1389.27,Kepler
Kepler-5 b,Kepler-5,Kepler,Transit,2009,6297.0,0.04,,1.374,1.793,1,1,899.777,Kepler
Kepler-225 b,Kepler-225,Kepler,Transit,2014,3682.0,-0.04,,0.593,0.48,2,1,561.101,Kepler
Kepler-647 c,Kepler-647,Kepler,Transit,2020,5906.74,-0.4146,,1.07,1.54571,2,1,1087.87,Kepler
Kepler-1263 b,Kepler-1263,Kepler,Transit,2016,5213.0,-0.03,,0.84,0.8,1,1,664.83,Kepler
Kepler-130 b,Kepler-130,Kepler,Transit,2014,5884.0,-0.199,,0.927,1.127,3,2,316.663,Kepler
Kepler-1843 b,Kepler-1843,Kepler,Transit,2021,5422.0,0.02,,1.02,1.782,1,1,784.625,Kepler
Kepler-1741 b,Kepler-1741,Kepler,Transit,2021,3683.0,-0.22,,0.454,0.424,1,1,270.739,Kepler
Kepler-314 b,Kepler-314,Kepler,Transit,2014,5378.0,0.322,,0.99,0.95,2,1,268.881,Kepler
Kepler-955 b,Kepler-955,Kepler,Transit,2016,5350.0,0.02,,0.89,0.84,1,1,550.383,Kepler
Kepler-1184 b,Kepler-1184,Kepler,Transit,2016,5983.0,-0.04,,1.05,1.07,1,1,1157.84,Kepler
Kepler-223 d,Kepler-223,Kepler,Transit,2014,5803.0,0.1,,1.125,1.72,4,1,1859.71,Kepler
Kepler-224 d,Kepler-224,Kepler,Transit,2014,5018.0,-0.06,,0.777,0.676,4,1,782.088,Kepler
Kepler-365 b,Kepler-365,Kepler,Transit,2014,6012.0,-0.218,,1.02,1.048,2,1,1038.99,Kepler
Kepler-532 b,Kepler-532,Kepler,Transit,2016,5192.0,0.0,,0.87,0.79,1,1,312.798,Kepler
Kepler-502 b,Kepler-502,Kepler,Transit,2016,6125.0,0.05,,1.15,1.22,1,1,1591.04,Kepler
Kepler-1871 b,Kepler-1871,Kepler,Transit,2021,5741.0,0.12,,1.02,0.946,1,1,854.623,Kepler
Kepler-403 b,Kepler-403,Kepler,Transit,2014,6090.0,0.079,,1.299,1.329,3,1,840.269,Kepler
Kepler-474 b,Kepler-474,Kepler,Transit,2016,5785.0,-0.01,,0.99,1.08,1,1,841.496,Kepler
Kepler-1235 b,Kepler-1235,Kepler,Transit,2016,5541.0,0.01,,0.93,0.9,1,1,540.604,Kepler
Kepler-555 b,Kepler-555,Kepler,Transit,2016,5894.0,0.0,,1.03,1.04,1,1,973.121,Kepler
Kepler-1625 b,Kepler-1625,Kepler,Transit,2016,5677.0,0.01,,0.96,0.94,1,1,2310.11,Kepler
Kepler-302 c,Kepler-302,Kepler,Transit,2014,5740.0,0.16,,1.021,1.22,2,1,1402.58,Kepler
Kepler-683 b,Kepler-683,Kepler,Transit,2016,5703.0,-0.03,,0.96,0.95,1,1,1023.07,Kepler
Kepler-69 b,Kepler-69,Kepler,Transit,2013,5638.0,-0.29,,0.81,0.93,2,1,730.625,Kepler
Kepler-272 d,Kepler-272,Kepler,Transit,2014,5297.0,0.04,,0.91,0.929,3,1,889.608,Kepler
Kepler-120 b,Kepler-120,Kepler,Transit,2014,4096.0,-0.12,,0.654,0.534,2,1,388.63,Kepler
Kepler-229 b,Kepler-229,Kepler,Transit,2014,5120.0,0.06,,0.808,0.728,3,1,826.265,Kepler
Kepler-1977 b,Kepler-1977,Kepler,Transit,2023,4805.0,-0.06,,0.769,0.688,1,1,592.711,Kepler
Kepler-814 b,Kepler-814,Kepler,Transit,2016,6162.0,0.01,,1.15,1.22,1,1,2055.77,Kepler
Kepler-1038 b,Kepler-1038,Kepler,Transit,2016,5335.0,-0.04,,0.87,0.83,2,1,584.136,Kepler
Kepler-1802 c,Kepler-1802,Kepler,Transit,2021,4245.0,0.0,,0.649,0.637,2,1,636.694,Kepler
Kepler-341 e,Kepler-341,Kepler,Transit,2014,6012.0,0.07,,0.976,1.024,4,1,1047.03,Kepler
Kepler-627 b,Kepler-627,Kepler,Transit,2016,6424.0,0.05,,1.3,1.49,1,1,984.307,Kepler
Kepler-56 c,Kepler-56,Kepler,Transit,2012,4840.0,0.2,,1.32,4.23,3,1,912.994,Kepler
Kepler-595 c,Kepler-595,Kepler,Transit,2020,5138.5,0.406,,0.93,0.821,2,1,643.009,Kepler
Kepler-737 b,Kepler-737,Kepler,Transit,2016,3813.0,-0.24,,0.51,0.48,1,1,205.118,Kepler
Kepler-1175 b,Kepler-1175,Kepler,Transit,2016,5453.0,-0.04,,0.9,0.86,1,1,1121.89,Kepler
Kepler-1138 b,Kepler-1138,Kepler,Transit,2016,5582.0,0.04,,0.95,0.92,1,1,872.328,Kepler
Kepler-843 b,Kepler-843,Kepler,Transit,2016,5830.0,0.05,,1.02,1.03,1,1,1165.66,Kepler
Kepler-249 b,Kepler-249,Kepler,Transit,2014,3568.0,-0.34,,0.510238,0.482,3,1,190.401,Kepler
Kepler-1949 b,Kepler-1949,Kepler,Transit,2021,6028.0,0.14,,1.194,1.454,1,1,2617.35,Kepler
Kepler-1496 b,Kepler-1496,Kepler,Transit,2016,6182.0,0.05,,1.18,1.27,1,1,1307.66,Kepler
Kepler-1910 b,Kepler-1910,Kepler,Transit,2021,4234.0,-0.02,,0.636,0.639,1,1,,Kepler
Kepler-1655 b,Kepler-1655,Kepler,Transit,2018,6148.0,-0.24,13.6,1.03,1.03,1,1,213.26,Kepler
Kepler-1954 b,Kepler-1954,Kepler,Transit,2021,5840.0,-0.24,,0.942,0.849,1,1,1373.83,Kepler
Kepler-362 c,Kepler-362,Kepler,Transit,2014,5788.0,-0.12,,0.904,0.722,2,1,1090.51,Kepler
Kepler-366 c,Kepler-366,Kepler,Transit,2014,6209.0,-0.06,,1.088,1.048,2,1,1856.28,Kepler
Kepler-416 d,Kepler-416,Kepler,Transit,2023,5670.0,0.06,,0.949,1.022,3,1,690.819,Kepler
KOI-2513.01,KOI-2513,Kepler,Transit,2023,5900.0,-0.37,,0.91,1.2,1,1,1369.87,Kepler
Kepler-1587 b,Kepler-1587,Kepler,Transit,2016,5933.0,0.07,,1.08,1.22,1,1,1026.48,Kepler
Kepler-1398 c,Kepler-1398,Kepler,Transit,2016,6126.0,0.01,,1.13,1.18,2,1,852.204,Kepler
Kepler-1237 b,Kepler-1237,Kepler,Transit,2016,5472.0,0.12,,0.94,0.9,1,1,1064.31,Kepler
Kepler-1678 b,Kepler-1678,Kepler,Transit,2020,5754.0,0.0,,1.03,0.834976,1,1,847.339,Kepler
Kepler-260 c,Kepler-260,Kepler,Transit,2014,5250.0,0.29,,1.013,0.862,2,1,627.365,Kepler
Kepler-41 b,Kepler-41,Kepler,Transit,2011,5750.0,0.38,,1.15,1.29,1,1,1093.08,Kepler
Kepler-164 d,Kepler-164,Kepler,Transit,2014,5888.0,0.0,,1.036,1.148,4,1,890.758,Kepler
Kepler-431 c,Kepler-431,Kepler,Transit,2015,6004.0,0.07,,1.071,1.092,3,1,486.546,Kepler
Kepler-478 b,Kepler-478,Kepler,Transit,2016,5210.0,-0.03,,0.85,0.8,1,1,420.0,Kepler
Kepler-140 c,Kepler-140,Kepler,Transit,2014,6077.0,-0.039,,1.044,1.288,2,1,583.859,Kepler
Kepler-247 c,Kepler-247,Kepler,Transit,2014,5100.0,0.3,,0.887,0.768,3,1,663.711,Kepler
Kepler-32 b,Kepler-32,Kepler,Transit,2011,3900.0,0.0,,0.58,0.53,5,1,323.847,Kepler
Kepler-1015 b,Kepler-1015,Kepler,Transit,2016,6769.0,0.06,,1.49,1.81,1,1,739.357,Kepler
Kepler-1818 b,Kepler-1818,Kepler,Transit,2021,6047.0,-0.08,,1.021,1.129,1,1,1034.59,Kepler
Kepler-1789 b,Kepler-1789,Kepler,Transit,2021,5436.0,0.12,,0.92,0.888,1,1,611.461,Kepler
Kepler-19 c,Kepler-19,Kepler,Transit Timing Variations,2011,5544.0,-0.08,,0.936,0.859,3,1,218.562,Kepler
Kepler-1727 b,Kepler-1727,Kepler,Transit,2021,5349.0,-0.12,,0.824,0.82,1,1,894.187,Kepler
Kepler-1649 b,Kepler-1649,Kepler,Transit,2017,3240.0,-0.15,,0.1977,0.2317,2,1,92.1913,Kepler
Kepler-1518 c,Kepler-1518,Kepler,Transit,2023,6432.0,-0.34,,1.06,1.345,2,1,903.51,Kepler
Kepler-1218 b,Kepler-1218,Kepler,Transit,2016,5986.0,-0.02,,1.06,1.1,1,1,840.503,Kepler
KIC 10001893 d,KIC 10001893,Kepler,Orbital Brightness Modulation,2014,27500.0,-0.093,,0.47,0.18,3,1,1672.94,Kepler
Kepler-767 b,Kepler-767,Kepler,Transit,2016,5694.0,-0.05,,0.96,0.94,1,1,2251.03,Kepler
Kepler-1541 b,Kepler-1541,Kepler,Transit,2016,5282.0,-0.04,,0.86,0.81,1,1,416.692,Kepler
Kepler-531 b,Kepler-531,Kepler,Transit,2016,4893.0,-0.03,,0.78,0.75,1,1,252.762,Kepler
Kepler-1182 b,Kepler-1182,Kepler,Transit,2016,5924.0,0.01,,1.04,1.05,1,1,1545.39,Kepler
Kepler-727 b,Kepler-727,Kepler,Transit,2016,5441.0,-0.01,,0.89,0.86,1,1,831.842,Kepler
Kepler-892 b,Kepler-892,Kepler,Transit,2016,4747.0,-0.04,,0.75,0.72,1,1,570.727,Kepler
Kepler-1990 c,Kepler-1990,Kepler,Transit,2023,5751.0,0.21,,1.028,1.071,2,1,392.739,Kepler
Kepler-1688 b,Kepler-1688,Kepler,Transit,2020,4632.11,-0.046,,0.814,0.746,1,1,567.44687087,Kepler
Kepler-1191 b,Kepler-1191,Kepler,Transit,2016,5308.0,-0.08,,0.85,0.81,1,1,955.536,Kepler
Kepler-1891 b,Kepler-1891,Kepler,Transit,2021,5516.0,-0.14,,0.873,0.827,1,1,596.24,Kepler
Kepler-328 b,Kepler-328,Kepler,Transit,2013,6064.0,0.08,,1.15,1.06,2,1,2213.19,Kepler
Kepler-876 b,Kepler-876,Kepler,Transit,2016,5060.0,-0.03,,0.81,0.77,1,1,820.913,Kepler
Kepler-511 c,Kepler-511,Kepler,Transit,2021,5866.0,-0.2,,0.958,1.417,2,1,651.999,Kepler
Kepler-1337 b,Kepler-1337,Kepler,Transit,2016,4523.0,-0.09,,0.7,0.67,1,1,601.629,Kepler
Kepler-1456 b,Kepler-1456,Kepler,Transit,2016,4231.0,-0.09,,0.64,0.62,1,1,370.312,Kepler
Kepler-357 b,Kepler-357,Kepler,Transit,2014,5036.0,0.06,,0.794,0.834,3,1,688.573,Kepler
Kepler-224 b,Kepler-224,Kepler,Transit,2014,5018.0,-0.06,,0.777,0.676,4,1,782.088,Kepler
Kepler-1997 b,Kepler-1997,Kepler,Transit,2023,6215.0,-0.06,,1.111,1.052,1,1,1502.34,Kepler
Kepler-1366 b,Kepler-1366,Kepler,Transit,2016,4070.0,-0.02,,0.62,0.6,1,1,465.826,Kepler
Kepler-296 c,Kepler-296,Kepler,Transit,2014,3740.0,-0.08,,0.498,0.48,5,2,167.0,Kepler
Kepler-23 d,Kepler-23,Kepler,Transit,2014,5828.0,-0.112,,1.078,1.548,3,1,835.756,Kepler
Kepler-1593 b,Kepler-1593,Kepler,Transit,2016,4995.0,0.02,,0.81,0.77,1,1,638.249,Kepler
Kepler-1510 b,Kepler-1510,Kepler,Transit,2016,6200.0,0.04,,1.19,1.28,1,1,1696.25,Kepler
Kepler-625 b,Kepler-625,Kepler,Transit,2016,5789.0,0.1,,1.04,0.96,2,1,760.708,Kepler
Kepler-1814 b,Kepler-1814,Kepler,Transit,2021,4922.0,0.2,,0.79,0.823,2,1,726.346,Kepler
Kepler-1302 b,Kepler-1302,Kepler,Transit,2016,5236.0,0.04,,0.86,0.82,1,1,634.58,Kepler
Kepler-977 b,Kepler-977,Kepler,Transit,2016,5315.0,-0.01,,0.87,0.83,1,1,568.751,Kepler
Kepler-1004 b,Kepler-1004,Kepler,Transit,2016,4972.0,-0.04,,1.11,3.39,1,1,1152.68,Kepler
Kepler-785 b,Kepler-785,Kepler,Transit,2016,4739.0,-0.02,,0.77,0.71,1,1,642.051,Kepler
Kepler-165 c,Kepler-165,Kepler,Transit,2014,5211.0,-0.25,,0.746,0.77,2,1,560.885,Kepler
Kepler-1178 b,Kepler-1178,Kepler,Transit,2016,4990.0,-0.05,,0.8,0.75,1,1,482.287,Kepler
Kepler-1500 b,Kepler-1500,Kepler,Transit,2016,5845.0,-0.05,,1.0,1.0,1,1,1217.82,Kepler
Kepler-1911 b,Kepler-1911,Kepler,Transit,2021,5721.0,0.0,,0.954,0.972,1,1,269.912,Kepler
Kepler-371 b,Kepler-371,Kepler,Transit,2014,5666.0,-0.1975,,0.876,0.992,2,1,813.192,Kepler
Kepler-46 d,Kepler-46,Kepler,Transit,2014,5309.0,0.17,,0.883,0.79,3,1,777.06,Kepler
Kepler-1334 b,Kepler-1334,Kepler,Transit,2016,5614.0,-0.03,,0.94,0.91,1,1,1223.04,Kepler
Kepler-1598 b,Kepler-1598,Kepler,Transit,2016,5940.0,0.04,,1.07,1.09,1,1,619.862,Kepler
Kepler-480 b,Kepler-480,Kepler,Transit,2016,6322.0,0.11,,1.25,1.34,1,1,847.508,Kepler
Kepler-256 c,Kepler-256,Kepler,Transit,2014,5551.0,0.26,,1.037,1.301,4,1,1026.43,Kepler
Kepler-1066 b,Kepler-1066,Kepler,Transit,2016,5762.0,-0.03,,0.98,0.98,1,1,344.251,Kepler
Kepler-1464 b,Kepler-1464,Kepler,Transit,2016,5828.0,0.03,,1.02,1.01,2,1,1151.73,Kepler
Kepler-1644 b,Kepler-1644,Kepler,Transit,2016,5499.0,-0.1,,0.89,0.86,1,1,629.27,Kepler
Kepler-1209 b,Kepler-1209,Kepler,Transit,2016,6210.0,0.12,,1.23,1.38,1,1,505.531,Kepler
Kepler-1953 b,Kepler-1953,Kepler,Transit,2021,4858.0,-0.02,,0.786,0.707,1,1,605.631,Kepler
